osm_id,code,fclass,name,lat,Long
"7172096861","2083",kindergarten,Fescol,3.8919138,11.5675279
"7172097148","2083",kindergarten,Song Worldwide Bilingual School,3.8929688,11.5400957
"7172102123","2083",kindergarten,Complexe Scolaire International Emilie Quebec,3.8951819,11.5399367
"7172103419","2083",kindergarten,Le Groupe Scolaire Privé Bilingue Les Reflets,3.8983964,11.5505630
"7172105152","2083",kindergarten,Josepha Bilingual School Complex,3.8969032,11.5481839
"7172109453","2083",kindergarten,Centre D'alphabétisation Terre Promise,3.8993805,11.5379425
"7172110463","2083",kindergarten,Groupe Scolaire Bilingue Maffo Wa'agap,3.8954100,11.5398714
"7172116553","2083",kindergarten,Complexe Scolaire Vie Voltarienne,3.8978030,11.5657738
"7172116985","2083",kindergarten,Bodio Blilngual Complex,3.8950695,11.5431091
"7172117487","2083",kindergarten,Saint Martin's Anglo Saxon Nursery,3.8956475,11.5476112
"7172117707","2083",kindergarten,Vie Voltarienne,3.8968463,11.5665141
"7172118700","2083",kindergarten,Fondation Michelle & Claire,3.8976696,11.5574827
"7172126693","2083",kindergarten,Les Bâtisseurs,3.8976458,11.5682830
"7172126878","2083",kindergarten,Fondation Marguerite Marquez,3.8994568,11.5440184
"7172128688","2083",kindergarten,Crèche-garderie La Toulousane,3.8983636,11.5643462
"7172129142","2083",kindergarten,Groupe Scolaire Bilingue Le Roi,3.8976953,11.5443248
"7172148722","2083",kindergarten,"Centre Educatif Bilingue Ste Helène""chapi-chapo""",3.8978458,11.5649115
"7172155609","2083",kindergarten,Les Élites Du Savoir Bilingual School,3.9006242,11.5412591
"7172155741","2083",kindergarten,Groupe Scolaire Bilingue Temple Success ( Ngousso),3.8998963,11.5384642
"7172156728","2083",kindergarten,École Coranique,3.9002422,11.5382463
"7172156911","2083",kindergarten,Groupe Scolaire Bilingue Nodasco,3.9029555,11.5408867
"7172163238","2083",kindergarten,Groupe Scolaire Bilingue Les Alouettes,3.9025054,11.5457377
"7172169944","2083",kindergarten,École Maternelle (suite Fondation De Vie Volatrienne),3.9000100,11.5683353
"7174319146","2511",convenience,,3.9042536,11.5372500
"7174319149","2511",convenience,,3.9068091,11.5369673
"7174319152","2511",convenience,,3.9070446,11.5370654
"7174319155","2511",convenience,,3.9070819,11.5383438
"7174319158","2511",convenience,,3.9049700,11.5376901
"7174319159","2511",convenience,,3.9049923,11.5377490
"7174319160","2511",convenience,,3.9051667,11.5378650
"7174319161","2511",convenience,,3.9051940,11.5379164
"7174335465","2511",convenience,,3.8948830,11.5554132
"7174335466","2511",convenience,,3.8950768,11.5554838
"7174361028","2511",convenience,,3.8931562,11.5441258
"7174361029","2511",convenience,,3.8952475,11.5444459
"7174361030","2511",convenience,,3.8952865,11.5443384
"7174361031","2511",convenience,,3.8935772,11.5437565
"7174380064","2511",convenience,,3.9007437,11.5534606
"7174380065","2511",convenience,,3.8995621,11.5546376
"7174380066","2511",convenience,,3.9016565,11.5512624
"7174380067","2511",convenience,,3.8995357,11.5545825
"7174380068","2511",convenience,,3.9006077,11.5547572
"7174380069","2511",convenience,,3.9020757,11.5514550
"7174380070","2511",convenience,,3.8995717,11.5545918
"7174380071","2511",convenience,,3.9013250,11.5522376
"7174380072","2511",convenience,,3.8998919,11.5541654
"7174380073","2511",convenience,,3.8998364,11.5545779
"7174380074","2511",convenience,,3.9010089,11.5511216
"7174380075","2511",convenience,,3.8995484,11.5546978
"7174380076","2511",convenience,,3.9007934,11.5533237
"7174380077","2511",convenience,,3.8994660,11.5546789
"7174380078","2511",convenience,,3.9010240,11.5531096
"7174380079","2511",convenience,,3.9007966,11.5544989
"7174384199","2511",convenience,,3.8945653,11.5493038
"7174384200","2511",convenience,,3.8954613,11.5511456
"7174384201","2511",convenience,,3.8953907,11.5517742
"7174384202","2511",convenience,,3.8950635,11.5514731
"7174384203","2511",convenience,,3.8948074,11.5487925
"7174384204","2511",convenience,,3.8945979,11.5500438
"7174390857","2083",kindergarten,"École Privée Laïque""les Modeles""",3.8995036,11.5675065
"7174392466","2511",convenience,,3.9017394,11.5617290
"7174392468","2511",convenience,,3.9017355,11.5617640
"7174392469","2511",convenience,,3.9025525,11.5613443
"7174392473","2511",convenience,,3.9016373,11.5600447
"7174392474","2511",convenience,,3.9019213,11.5604017
"7174392475","2511",convenience,,3.9020987,11.5609730
"7174392476","2511",convenience,,3.9017825,11.5615133
"7174392477","2511",convenience,,3.9018933,11.5617844
"7174392478","2511",convenience,,3.9015284,11.5598966
"7174392479","2511",convenience,Ets Presi,3.9018873,11.5600252
"7174392480","2511",convenience,La Source Fruits Pour La Sante Et La Vie,3.9022865,11.5606413
"7174392481","2511",convenience,,3.9022285,11.5611093
"7174392482","2511",convenience,,3.9021739,11.5612267
"7174398084","2511",convenience,,3.8995139,11.5500949
"7174408085","2511",convenience,Boissons- Alimentaire,3.8989853,11.5490497
"7174408086","2511",convenience,,3.8995373,11.5501159
"7174408087","2511",convenience,,3.8993303,11.5501276
"7174408088","2511",convenience,,3.8993093,11.5501045
"7174411511","2511",convenience,,3.8992976,11.5514571
"7174411512","2511",convenience,,3.8996342,11.5536513
"7174411513","2511",convenience,,3.8996875,11.5524827
"7174411514","2511",convenience,,3.8995600,11.5519248
"7174411515","2511",convenience,,3.8996645,11.5522422
"7174411516","2511",convenience,,3.8996925,11.5533473
"7174411517","2511",convenience,,3.8996996,11.5530685
"7174416053","2083",kindergarten,Crèche,3.8992400,11.5607527
"7174416506","2511",convenience,,3.8997486,11.5582241
"7174416507","2511",convenience,,3.9006616,11.5580749
"7174416508","2511",convenience,,3.9004447,11.5578155
"7174416509","2511",convenience,,3.9006229,11.5563577
"7174416510","2511",convenience,,3.9003390,11.5578490
"7174416511","2511",convenience,,3.9008895,11.5578114
"7174416512","2511",convenience,,3.9003876,11.5578357
"7174416513","2511",convenience,Simon Boutique,3.9013182,11.5580975
"7174416514","2511",convenience,,3.9006402,11.5557819
"7174416515","2511",convenience,,3.9006487,11.5568688
"7174416516","2511",convenience,,3.8995047,11.5557741
"7174416517","2511",convenience,,3.9008790,11.5585731
"7174416518","2511",convenience,,3.9002931,11.5576358
"7174416519","2511",convenience,,3.9007860,11.5585673
"7174425178","2083",kindergarten,Kameni Anglo-saxon School,3.9024291,11.5605327
"7174426025","2083",kindergarten,Le Creuset Du Savoir,3.9006797,11.5540532
"7174428824","2083",kindergarten,Groupe Scolaire Bilingue Hummy Bird,3.9060973,11.5388303
"7174429774","2083",kindergarten,Nanti Ngallé,3.9090448,11.5638024
"7174430457","2083",kindergarten,La Branche Du Succès,3.9025666,11.5559492
"7174432352","2083",kindergarten,Les Petits Fûtés,3.9001251,11.5641343
"7174436725","2083",kindergarten,G.m.s.p.b Les Ribambelles,3.9082487,11.5716257
"7174436726","2083",kindergarten,,3.9088615,11.5523178
"7174437022","2083",kindergarten,École Bilingue La Base,3.8994916,11.5608117
"7174439322","2083",kindergarten,"École Privée Laïque""les Modeles""",3.9008644,11.5675186
"7174439569","2083",kindergarten,Andre Malraux Bilingual School Complex,3.9141579,11.5620415
"7174439580","2083",kindergarten,,3.9136027,11.5482026
"7174440684","2083",kindergarten,Succès,3.9022783,11.5620978
"7174445799","2083",kindergarten,Les Bisounours,3.9031951,11.5652347
"7174446347","2084",college,Centre d Alphabétisation Multi-fonctionnelle,3.9071044,11.5652440
"7174448401","2511",convenience,,3.8993493,11.5659381
"7174448402","2511",convenience,,3.8995055,11.5659378
"7174448403","2511",convenience,,3.8996694,11.5660191
"7174448404","2511",convenience,,3.8998670,11.5660133
"7174448405","2511",convenience,,3.9000818,11.5661700
"7174448406","2511",convenience,,3.9001457,11.5660373
"7174448407","2511",convenience,,3.8995107,11.5673724
"7174448408","2511",convenience,,3.8995978,11.5672543
"7174448409","2511",convenience,,3.8995906,11.5667411
"7174448410","2511",convenience,,3.8998549,11.5667183
"7174448411","2511",convenience,,3.8994067,11.5682606
"7174448414","2511",convenience,,3.8995551,11.5657807
"7174448415","2511",convenience,,3.8987460,11.5687959
"7174448418","2511",convenience,Nickel Shop,3.8983550,11.5690597
"7174448421","2511",convenience,,3.9002538,11.5685745
"7174448422","2511",convenience,,3.8976490,11.5642761
"7174448424","2511",convenience,,3.9002031,11.5651054
"7174448425","2511",convenience,,3.8964990,11.5684580
"7174448430","2511",convenience,,3.8971955,11.5694953
"7174448431","2511",convenience,,3.8976605,11.5689794
"7174448432","2511",convenience,,3.8971512,11.5688050
"7174448435","2511",convenience,,3.8969206,11.5687472
"7174448437","2511",convenience,,3.8957737,11.5677872
"7174448438","2511",convenience,,3.8958890,11.5678533
"7174448439","2511",convenience,,3.8979111,11.5690676
"7174448440","2511",convenience,,3.8979450,11.5689781
"7174448441","2511",convenience,,3.8956345,11.5677092
"7174448442","2511",convenience,,3.8988067,11.5683284
"7174448443","2511",convenience,,3.8987278,11.5684205
"7174448444","2511",convenience,,3.8997425,11.5660763
"7174448445","2511",convenience,,3.8983472,11.5668294
"7174448446","2511",convenience,,3.8990634,11.5678154
"7174448447","2511",convenience,,3.8989530,11.5679859
"7174452115","2083",kindergarten,Happyness Center,3.9033239,11.5506904
"7174452300","2083",kindergarten,Fondation De Vie Volatrienne,3.8996588,11.5679776
"7174457845","2083",kindergarten,Groupe Scolaire Bilingue(bethesda),3.9018468,11.5626835
"7174459173","2083",kindergarten,"""l'embryon""",3.9243954,11.5600231
"7174459451","2083",kindergarten,Crèches Éducatives Les Petits Anges,3.9154732,11.5615681
"7174460146","2083",kindergarten,Groupe Scolaire Florentine,3.9082247,11.5690970
"7174462299","2083",kindergarten,La Joie De Ngousso,3.9052165,11.5370564
"7174462430","2083",kindergarten,Diba Bilingual Academy,3.9034079,11.5518592
"7174464599","2083",kindergarten,Ccss - Christian Comprehensive,3.9253821,11.5496698
"7174465933","2083",kindergarten,Crèche Maternelle Primaire,3.9064752,11.5624586
"7174471763","2083",kindergarten,École Prive Laïc International Pythagore,3.9076747,11.5707144
"7174475545","2083",kindergarten,Gsb Nkoldom Iii,3.9187505,11.5477547
"7174476924","2083",kindergarten,Nicheuleu,3.9150898,11.5527792
"7174477001","2083",kindergarten,Groupe Scolaire Bilingue Le Succès,3.9095118,11.5484521
"7174479018","2083",kindergarten,Complexe Scolaire Roméo,3.9159174,11.5611282
"7174482559","2083",kindergarten,Centre Éducatif La Centrale,3.9228748,11.5408393
"7174482560","2083",kindergarten,,3.9232407,11.5477467
"7174482799","2083",kindergarten,Groupe Scolaire Bilingue Ange Gabriel 2,3.9097546,11.5493345
"7174483198","2083",kindergarten,Pont Zion City,3.9123155,11.5514810
"7174483296","2084",college,Centre D'alphabétisation Multifonctionnel Vision Nouvelle Camf-vino,3.9141352,11.5452294
"7174483388","2083",kindergarten,Groupe Scolaire Bilingue Perseverance,3.9128394,11.5642624
"7174486646","2083",kindergarten,Groupe Scolaire Bilingue Maternel Les Anges,3.9164171,11.5506139
"7174486724","2083",kindergarten,École Maternelle Publique De Nkolmbong-nord,3.9182274,11.5396906
"7174486726","2081",university,,3.9075455,11.5670535
"7174490746","2083",kindergarten,,3.9187161,11.5526507
"7174491307","2083",kindergarten,École Maternelle Primaire La Clochette,3.9134361,11.5563512
"7174493693","2083",kindergarten,Aspec,3.9146938,11.5505996
"7174494817","2083",kindergarten,Gsb - Les Charlinets,3.9293231,11.5534162
"7174496323","2083",kindergarten,Petit Trot,3.9238388,11.5613998
"7174509465","2081",university,Istag,3.8881292,11.5413868
"7174513073","2081",university,Ce Ce Psa,3.8756068,11.5451287
"7174516076","2081",university,Institut Universitaire Royal Deumaga,3.8813675,11.5387924
"7174526082","2081",university,Centre De Formation Professionnelle Paramédical De Ngousso,3.8995424,11.5520610
"7174532845","2081",university,Institut Mod'estta,3.8921419,11.5520992
"7174532869","2081",university,Institut Universitaire International,3.8856671,11.5361557
"7174539002","2081",university,Iusty Institutions Universitaire Des Sciences Et Technologies De Yaoundé,3.8864584,11.5341888
"7174545815","2084",college,,3.8838912,11.5353019
"7174861540","2082",school,Cameroon School Of Excellent,3.8944219,11.5579431
"7174870313","2082",school,College Mathieu & Claire,3.8910688,11.5615694
"7174871425","2082",school,Catiba,3.8856305,11.5504155
"7174880738","2082",school,Collège Bilingue Tcheutchoua,3.9094208,11.5385869
"7174884753","2082",school,Institut La Reference (1er Et 2nd Cycle),3.8965571,11.5635497
"7174884754","2082",school,Complexe Scolaire Les Polytechniciens,3.8945067,11.5635053
"7174884755","2082",school,Collège Fondation De Vie Volta Rien Voltarienne,3.8966268,11.5672560
"7174884756","2082",school,Collège Privé Les Lilas,3.8956713,11.5672639
"7174885892","2082",school,College Polyvalent Saint-marc,3.8894953,11.5560508
"7174887002","2082",school,Collège Polyvalent Saint Augustin. Campus B,3.8988641,11.5612489
"7174887177","2082",school,Collège Bilingue Vie Voltarienne,3.9000451,11.5679559
"7174887178","2082",school,Complexe Scolaire Fondation Vie Voltarienne,3.8979917,11.5659215
"7174904977","2082",school,Diba Bilingual School,3.9043525,11.5509519
"7174911085","2082",school,École Maternel Et Primaire Bilingue St.marry Et Rita Et Collège Bilingue Ayungha,3.9130026,11.5456152
"7174911086","2082",school,Complexe Tim Engineering,3.9126039,11.5447578
"7174914752","2082",school,Collège Bilingue Notre Dame De La Bonne Semence,3.9054042,11.5614554
"7174915597","2082",school,Ornee,3.9237880,11.5483193
"7174916341","2082",school,Collège Georges Brassens,3.9073188,11.5537280
"7174917300","2082",school,Crispefp,3.9049747,11.5371278
"7174928455","2082",school,Collège Le Succès,3.9095814,11.5477976
"7174930951","2082",school,Oba Complex,3.9230173,11.5431346
"7174940856","2082",school,Collège La Fraternité Adana Yaoundé,3.9289552,11.5605837
"7174941499","2082",school,Complexe Scolaire Roméo,3.9159020,11.5608922
"7174944901","2082",school,Chrccss Christian Comprehensive Secondary School Nkolmbong Etoudi-yde,3.9258779,11.5488410
"7181552177","2001",police,Gendarmerie Nationale Brigade De Nkolmesseng,3.8847661,11.5570841
"7181553601","2001",police,Compagnie De Yaoundé lll,3.9300603,11.5524754
"7181557483","2001",police,Commissariat,3.9095546,11.5447453
"7181642953","2401",hotel,Hôtel Le Paradis,3.8984890,11.5442302
"7181643351","2401",hotel,Hotêl Intel International,3.9010702,11.5452167
"7181643352","2401",hotel,Graces Hotel,3.9001223,11.5469075
"7181651729","2401",hotel,Hôtel Mansel,3.8824618,11.5343208
"7181653261","2401",hotel,Complexe De La Capitale,3.8799195,11.5340240
"7181653262","2401",hotel,Hotel Meli Melo Sarl,3.8798946,11.5336528
"7181655129","2401",hotel,Hôtel Jardin D'eden,3.8991485,11.5459992
"7181659866","2511",convenience,,3.8988836,11.5444186
"7181659867","2511",convenience,,3.9003816,11.5462660
"7181659868","2511",convenience,,3.9003320,11.5459579
"7181659869","2511",convenience,,3.8990231,11.5448563
"7181659870","2511",convenience,,3.8991992,11.5452888
"7181659871","2511",convenience,,3.8993735,11.5438419
"7181659872","2511",convenience,,3.8990256,11.5455594
"7181659873","2511",convenience,,3.8996614,11.5467823
"7181659874","2511",convenience,,3.9005104,11.5440675
"7181659875","2511",convenience,,3.9006199,11.5437727
"7181659876","2511",convenience,,3.8995299,11.5469177
"7181659877","2511",convenience,,3.8988247,11.5442609
"7181659878","2511",convenience,,3.8995763,11.5464621
"7181659879","2511",convenience,,3.8973899,11.5451270
"7181659880","2511",convenience,,3.8995933,11.5465156
"7181659881","2511",convenience,,3.8996103,11.5465584
"7181659882","2511",convenience,,3.8996251,11.5466668
"7181659883","2511",convenience,,3.8990386,11.5456554
"7181659884","2511",convenience,,3.8994216,11.5460746
"7181665244","2511",convenience,,3.9025359,11.5469556
"7181665245","2511",convenience,,3.9024991,11.5463210
"7181665247","2511",convenience,,3.9022734,11.5462871
"7181665248","2511",convenience,,3.9014684,11.5471384
"7181665249","2511",convenience,,3.9020873,11.5443212
"7181665250","2511",convenience,,3.9016958,11.5456656
"7181665251","2511",convenience,,3.9014754,11.5456055
"7181665253","2511",convenience,,3.9009937,11.5477373
"7181665255","2511",convenience,Authentique Boulangerie,3.9022614,11.5462477
"7181665256","2511",convenience,,3.9017029,11.5478898
"7181665257","2511",convenience,,3.9010566,11.5454181
"7181665260","2511",convenience,,3.9021809,11.5464011
"7181665261","2511",convenience,Blessing,3.9028986,11.5454658
"7181665264","2511",convenience,,3.9021327,11.5464527
"7181671369","2401",hotel,Ndiadji Hôtel,3.8793745,11.5347334
"7181673199","2401",hotel,,3.8870384,11.5366643
"7181673585","2511",convenience,,3.8994532,11.5461800
"7181673586","2511",convenience,,3.8992431,11.5464436
"7181680280","2401",hotel,Nostra Venusa Sarl Motel Salvador,3.8845865,11.5355121
"7181699571","2401",hotel,Olympic Hotel,3.8765252,11.5452562
"7181721038","2401",hotel,Jeunesse Hôtel,3.8746487,11.5436512
"7181721039","2401",hotel,Travel Lodges,3.8748374,11.5429289
"7181721374","2401",hotel,Matonsi Hôtel,3.8772149,11.5478258
"7181722385","2401",hotel,Le Papyrus,3.8771933,11.5439995
"7181722386","2401",hotel,Montadieu,3.8779193,11.5448299
"7181722387","2401",hotel,Résidence Manlõn,3.8781059,11.5445856
"7181722388","2401",hotel,Luxxor Hôtel,3.8769515,11.5435327
"7181744122","2401",hotel,Appartements Victoire,3.8734236,11.5415690
"7181753490","2401",hotel,Badenk,3.8725667,11.5378420
"7181753491","2401",hotel,Maguy,3.8737132,11.5371692
"7181762635","2401",hotel,La Life,3.8699742,11.5328374
"7181762636","2401",hotel,Washington Hôtel,3.8717202,11.5342785
"7181762637","2401",hotel,République Hôtel,3.8710299,11.5337143
"7181762638","2401",hotel,Hôtel De L'avenir,3.8773246,11.5481302
"7181770937","2503",kiosk,,3.8664263,11.5328879
"7181784909","2503",kiosk,,3.8697968,11.5339601
"7181785281","2503",kiosk,,3.8653303,11.5347048
"7181789020","2503",kiosk,,3.8684166,11.5326170
"7181791602","2503",kiosk,,3.8679945,11.5276063
"7181798896","2503",kiosk,,3.8689440,11.5332518
"7181800579","2503",kiosk,,3.8628671,11.5309330
"7181806386","2503",kiosk,,3.8653453,11.5347053
"7181807565","2503",kiosk,,3.8653906,11.5346991
"7181808024","2503",kiosk,,3.8683544,11.5323474
"7181809625","2503",kiosk,,3.8623161,11.5299167
"7181811102","2503",kiosk,,3.8705236,11.5343419
"7181812103","2503",kiosk,,3.8688662,11.5364371
"7181813553","2503",kiosk,,3.8689330,11.5332418
"7181819318","2503",kiosk,,3.8689559,11.5332614
"7184166684","2568",laundry,,3.9089609,11.5693633
"7184189183","2568",laundry,Laverie Moderne,3.8995697,11.5540301
"7184189667","2568",laundry,,3.9043923,11.5603876
"7184189915","2568",laundry,,3.9089401,11.5694555
"7184196675","2568",laundry,,3.8996732,11.5670209
"7184201042","2568",laundry,,3.8982773,11.5686947
"7184205078","2568",laundry,Laverie Scientifique à Catcheur,3.9020063,11.5611446
"7184208237","2568",laundry,,3.9079844,11.5680608
"7184217965","2568",laundry,,3.9042035,11.5601948
"7184218344","2568",laundry,,3.9050165,11.5608885
"7184218697","2568",laundry,,3.9046644,11.5603824
"7184220658","2568",laundry,,3.8983757,11.5692607
"7184220676","2568",laundry,Laverie Auto Sawa,3.8993611,11.5671484
"7184227139","2568",laundry,,3.9004725,11.5469596
"7184230043","2568",laundry,Laverie Moderne à Pression,3.9007182,11.5558687
"7184230727","2568",laundry,,3.9050436,11.5396169
"7184230728","2568",laundry,,3.9058444,11.5389483
"7184235487","2568",laundry,Laverie Auto,3.9032881,11.5592211
"7184235628","2568",laundry,,3.9050536,11.5438186
"7184236157","2568",laundry,Laverie Le Barbu,3.9047850,11.5605381
"7184239492","2568",laundry,,3.9044584,11.5601504
"7184239520","2568",laundry,Laverie Haute Pression,3.8999157,11.5562134
"7184241559","2568",laundry,,3.9030496,11.5593113
"7184243076","2568",laundry,,3.9038459,11.5595918
"7184243408","2568",laundry,Laverie-moderne-bar,3.9007660,11.5551216
"7184243971","2568",laundry,,3.9029396,11.5592788
"7184244264","2568",laundry,Laverie Moderne Express,3.8998463,11.5558681
"7184244293","2568",laundry,,3.9015009,11.5578210
"7184244470","2568",laundry,Laverie Moderne,3.9049064,11.5439259
"7184244553","2568",laundry,,3.8983416,11.5439768
"7184245548","2568",laundry,Laverie Royale,3.9035919,11.5453461
"7184245688","2568",laundry,,3.8991884,11.5479666
"7184252567","2568",laundry,Laverie Moderne,3.8992206,11.5512843
"7184258428","2568",laundry,,3.9015421,11.5465363
"7184260599","2568",laundry,Laroche,3.8909785,11.5659408
"7184264998","2568",laundry,,3.8881724,11.5586358
"7184265021","2568",laundry,,3.8981539,11.5406673
"7184266483","2515",bookshop,,3.9065579,11.5659839
"7184266484","2515",bookshop,,3.9077212,11.5636566
"7184269604","2568",laundry,Le Hangar De Lolo,3.9073717,11.5381051
"7184271603","2568",laundry,Kartcher,3.8987650,11.5401011
"7184273185","2568",laundry,,3.9054530,11.5397805
"7184273506","2568",laundry,Nash Car Wash,3.9084872,11.5381118
"7184273894","2568",laundry,Laverie Moderne De L'espoir,3.8946286,11.5416708
"7184288852","2515",bookshop,Bourse Bilingue Du Livre Lucas,3.8744763,11.5412055
"7184288853","2515",bookshop,Bourse Du Livre Djastsa Et Fils,3.8743967,11.5416050
"7184293919","2515",bookshop,Librairie Des Peuples Noirs Sarl,3.8609697,11.5223743
"7184293920","2515",bookshop,Librairie Papeterie Bilingue Gm & T,3.8740232,11.5408580
"7184293921","2515",bookshop,Librairie Papeterie Bilingue Solo Et Potes,3.8740215,11.5406992
"7184293930","2515",bookshop,,3.8812843,11.5571490
"7184293931","2515",bookshop,,3.8822081,11.5572994
"7184294253","2515",bookshop,,3.8767092,11.5481143
"7184294254","2515",bookshop,Librairie Chrétienne Shekinah,3.8771861,11.5473280
"7184298566","2515",bookshop,,3.9305012,11.5425922
"7184298567","2515",bookshop,,3.9313480,11.5437977
"7184300813","2515",bookshop,,3.8608838,11.5234238
"7184300814","2515",bookshop,Together Sarl,3.8608965,11.5234756
"7184300815","2515",bookshop,Bourse Librerie Bilingue-papeterie,3.8607064,11.5231545
"7184300816","2515",bookshop,,3.8608824,11.5233785
"7184300817","2515",bookshop,Colibri,3.8610122,11.5233842
"7184300818","2515",bookshop,,3.8609076,11.5233578
"7184300819","2515",bookshop,,3.8609335,11.5233554
"7184300820","2515",bookshop,,3.8607248,11.5234209
"7184305313","2515",bookshop,Collectif Des Bouquinistes Du Cameroun (gic Ci.bc,3.8611925,11.5230662
"7184305314","2515",bookshop,Ets Express Service,3.8610313,11.5230051
"7184305315","2515",bookshop,Ets Gigocom,3.8612479,11.5230436
"7184305316","2515",bookshop,,3.8611824,11.5229854
"7184305317","2515",bookshop,La Maison Du Livre,3.8612445,11.5230090
"7184305318","2515",bookshop,,3.8610869,11.5231338
"7184311066","2515",bookshop,,3.8598765,11.5215790
"7184313045","2515",bookshop,Librairie Bilingue,3.8616830,11.5232443
"7184313046","2515",bookshop,Mini Librairie Bilingue Fapilo,3.8615992,11.5230689
"7184313047","2515",bookshop,New Génération Bookshop,3.8613041,11.5233078
"7184314037","2515",bookshop,Vente Livres,3.8868097,11.5502989
"7184314038","2515",bookshop,Librairie Regional,3.8849129,11.5514278
"7184319956","2515",bookshop,La Rosière,3.8961153,11.5494473
"7184319957","2515",bookshop,,3.8973704,11.5499088
"7184319958","2515",bookshop,,3.8983722,11.5504408
"7184325381","2515",bookshop,,3.9019243,11.5612759
"7184325382","2515",bookshop,,3.9017338,11.5616564
"7184333975","2515",bookshop,,3.9006746,11.5581090
"7184333976","2515",bookshop,,3.9009993,11.5578898
"7184335085","2515",bookshop,,3.9066274,11.5650418
"7184335086","2515",bookshop,,3.9065888,11.5639359
"7184336899","2515",bookshop,,3.8805210,11.5504204
"7184336900","2515",bookshop,,3.8807315,11.5504333
"7184338279","2515",bookshop,Librairie St Joseph,3.8668048,11.5299950
"7184338280","2515",bookshop,Librairie Chrétienne Les Champions,3.8677739,11.5271319
"7184382718","2544",furniture_shop,Junior Staff Decor,3.9057476,11.5629550
"7184393304","2544",furniture_shop,Thérèse Décor,3.8737159,11.5362455
"7184393305","2544",furniture_shop,Ets Sossolisso,3.8699041,11.5369010
"7184393306","2544",furniture_shop,Passive Vylle Design,3.8689869,11.5359561
"7184393307","2544",furniture_shop,Décorama Concept,3.8735380,11.5381044
"7184393308","2544",furniture_shop,Ets.a Bouquet,3.8721693,11.5378011
"7184393309","2544",furniture_shop,,3.8692723,11.5361263
"7184393310","2544",furniture_shop,,3.8737344,11.5383555
"7184393311","2544",furniture_shop,La Mariee,3.8734264,11.5376950
"7184393312","2544",furniture_shop,B-beautiful,3.8750916,11.5407249
"7184393313","2544",furniture_shop,Mojas,3.8747250,11.5384833
"7184393314","2544",furniture_shop,Aristo Decor,3.8749043,11.5396776
"7184393315","2544",furniture_shop,,3.8751561,11.5403329
"7184397800","2544",furniture_shop,Tantine Bb Decor,3.8995917,11.5520088
"7184397801","2544",furniture_shop,La Tanière Business Center (infographie-lunetterie Et Événements ),3.8987621,11.5507774
"7184397802","2544",furniture_shop,Chic Décors,3.9005074,11.5551501
"7184397803","2544",furniture_shop,Divine Deco,3.8994855,11.5544591
"7184397804","2544",furniture_shop,Sab-decor,3.8999560,11.5539858
"7184399353","2544",furniture_shop,All Events Center,3.8781755,11.5501602
"7184399354","2544",furniture_shop,Ekf,3.8800826,11.5502163
"7184399355","2544",furniture_shop,Maguy Décor,3.8771806,11.5500621
"7184399356","2544",furniture_shop,Valer Decor,3.8793791,11.5510361
"7184412380","2544",furniture_shop,Location Décoration,3.8787606,11.5331991
"7184412381","2544",furniture_shop,Coiffure Mixte,3.8764864,11.5316334
"7184412382","2544",furniture_shop,Josie Fourniture Et Déco,3.8767040,11.5317612
"7184412383","2544",furniture_shop,Decorinex,3.8770656,11.5321234
"7184414783","2544",furniture_shop,Ets Colbyco,3.8678023,11.5357585
"7184415436","2544",furniture_shop,,3.8757324,11.5439026
"7184415437","2544",furniture_shop,D.d Décor,3.8756606,11.5422787
"7184415438","2544",furniture_shop,,3.8758696,11.5429184
"7184415439","2544",furniture_shop,,3.8763822,11.5403741
"7184415440","2544",furniture_shop,,3.8769672,11.5398912
"7184421469","2544",furniture_shop,Morgan Deco,3.8625633,11.5250765
"7184421470","2544",furniture_shop,Ets Lj Group,3.8625048,11.5249712
"7184424985","2544",furniture_shop,,3.8834824,11.5500014
"7184424986","2544",furniture_shop,Mille Et Une Idées,3.8828099,11.5509784
"7184424987","2544",furniture_shop,Hanim Chez Adélaïde,3.8842410,11.5515497
"7184426769","2544",furniture_shop,La Fée Rose Deco,3.8855985,11.5357469
"7184426770","2544",furniture_shop,Place St Josué,3.8866158,11.5366997
"7184430067","2544",furniture_shop,,3.8861684,11.5588769
"7184430068","2544",furniture_shop,Décor Clens,3.8869262,11.5598589
"7184430539","2544",furniture_shop,Passy Decor,3.8617055,11.5304074
"7184442652","2563",car_rental,Groupe Genelcam,3.8611707,11.5233111
"7184442653","2563",car_rental,Iliassou Business Services,3.8635147,11.5256255
"7184442654","2563",car_rental,Polycom Auto,3.8625187,11.5249970
"7184454431","2563",car_rental,Djiyo Construction Tld,3.8852889,11.5376294
"7184455473","2016",market_place,Petit Marché Mvog Ada,3.8671492,11.5260639
"7184455474","2016",market_place,,3.8669084,11.5260458
"7184470143","2511",convenience,,3.9003618,11.5583322
"7184470465","2511",convenience,Vente Des Bouteilles,3.8711402,11.5427182
"7184471428","2511",convenience,,3.8913899,11.5671028
"7184475219","2511",convenience,,3.8789544,11.5533270
"7184475903","2511",convenience,,3.9069951,11.5650016
"7184475904","2511",convenience,,3.9070298,11.5652914
"7184479614","2511",convenience,Entrepôts,3.8815341,11.5348788
"7184481086","2511",convenience,Stokage Pièces Auto,3.8643685,11.5296517
